id,text,user_1,user_2,category_1,category_2,llm_label,intermediary_response,valid_subclaims
598,"""I have been brooding about the cumulative void. First we lost Milton Friedman, who died in November 2006, then William F. Buckley, Jr., in February 2008, and then on September 18, Irving Kristol. The respective giants of the libertarian, conservative, and neoconservative Right, all gone within three years. . . . We're in a battle for America's soul at a pivotal moment. But the very truth of that statementwe are indeed in a battle for America's soulmakes it a good idea to stop and think about when the American Right was truly influential. It didn't start after right-wing talk shows got big. It started in the 1960s, as Friedman, Buckley, and Kristol were hitting their stride. . . . Don't tell me we have to put up with the Glenn Becks of the world to be successful. Within living memory, the Right was successful. The Right changed the country for the betterthrough good arguments made by fine men.""",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
402,"Carbon dioxide emissions from non-Organisation for Economic Co-operation and Development countriessuch as China and Indiaare projected to grow by 9 billion tons per year. The Partnership for a Better Energy Future reports: ""for every ton of CO2 reduced in 2030 as a result of EPA's rule, the rest of the world will have increased emissions by more than 16 tons."" Our reduction in 2030 would offset the equivalent of just 13.5 days of CO2 emissions from China. The CPP will become the definition of ""all pain and no gain."" Or, as economist Thomas Sowell calls it: ""replacing what worked with what sounded good.""",ty_pham-swann@brown.edu,william_kattrup@brown.edu,1,1,1,"['4.1', '4.2', '4.4', '4.6']","['4.1', '4.2']"
101,<4141> Minns/Tyndall Centre:,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
178,"The northern hemisphere jet stream, a fast-moving high-altitude air current, circles the earth from west to east.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
384,"When the territorial integrity of one of its members is threatened by an attack, NATO cannot afford to lose. It would sacrifice its credibility as an alliance. . . . But in stabilization operations the existence of NATO is not threatened. Here NATO can afford to fail without losing its credibility as an alliance. . . . There are, thus, fundamental differences between collective defense credibility and stabilization credibility. To lump them together or to blur the distinction between the two, shows a lack of understanding for the very nature of such interventions. The consequences of getting stuck in hopeless operations as well as holding NATO's authority and standing hostage to fortune is doubly dangerous. The UN, the institution with the widest experience in post-conflict stabilization to date, has never made these operations a test for its credibility. NATO needs to do likewise.3",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
465,"Together, the state’s proposed rules only reduce 21% of methane emissions and 19% of VOCs, while comprehensive rules could reduce 56% of methane emissions and 58% of VOCs.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,1,['4.2'],['4.2']
283,Gore's graphs imply that increases in atmospheric carbon dioxide historically have preceded increases in global temperature. But a 2005 study in the journal Science reported that higher temperatures may actually have preceded increased carbon dioxide levels in the pastthe opposite of the global warming hypothesis.,ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,2,"['2.1', '2.2', '5.1']",['2.2']
337,"But from the looks of his whiny letter , hes of a completely different mindset. He thinks that while hes on the public payroll that he has the right to intimidate dissenters, and to keep everything he writes in his LLNL role a secret. Clearly he hates accountability to his bosses.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,"['5.2', '5.3']",[]
131,11:30-12:30,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
97,"Before the DOE report came out, Dow, guided by its public relations team, had characterized itself as ""in the middle"" on this issue. All last year, the company had repeatedly declared itself a ""proponent of fair and free trade,"" stating that it ""opposes policies that arbitrarily limit reasonable experts of natural gas to free-trade agreement countries or that provide for unlimited global exports."" As George Blitz, vice president of energy and climate change and a corporate vice president, claimed as late as October, it just wanted a balanced public policy.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,"['4.1', '4.4']",[]
249,"Emiquon is home to a wide variety of wetland plants including reeds, rushes, naiads and even American lotus. The restored prairie supports 100 species such as big bluestem, Indian grass, black-eyed Susan and prairie coreopsis. TNC has planted more than 300,000 bottomland and upland tress on the site.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
328,"For their analysis, the researchers collected seafloor mud samples, now rock, from multiple localities in England and Italy. They then performed chemical extraction on the samples to analyze the sulfur isotope compositions in order to estimate the chemistry of the global ocean.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
499,"Under the Data Quality Act, material which is considered ""influential scientific information""--in other words, is likely to influence public policy or private sector decisions--is also subject to the scrutiny of scientific validation. The National Assessment on Climate Change (2000) and EPA's Climate Action Report 2002 base their analyses of the potential impacts of climate change on two computer models that are incapable of providing reliable predictions. Efforts to validate these two models actually exposed them as less capable at predicting climate impacts than a table of random numbers. The law prohibits this.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,2,"['5.1', '5.4']",['5.1']
665,"EU members states have spent about ?600 billion ($882bn) on renewable energy projects since 2005, according to Bloomberg New Energy Finance. Germany?s green energy transition alone may cost consumers up to ?1 trillion by 2030, the German government recently warned.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,1,1,1,"['4.1', '4.2']","['4.1', '4.2']"
655,Provide Food and Water,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
87,"It is impossible from Solomon et al.'s analysis to know what went on prior to 1980, so, for lack of any other guidance, I'll assume that no changes took place (or, that the net change was zero) from 1950 to 1980. I'll then back the 15% warming influence from stratospheric water vapor changes since 1980 out of the ""corrected"" data in Figure 2. The warming I am left with is shown in Figure 3.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,0,0,['5.1'],[]
325,"Kevin D. Dayaratna and David W. Kreutzer, ""Unfounded FUND: Yet Another EPA Model Not Ready for the Big Game,"" Heritage Foundation Backgrounder No. 2897, April 29, 2014, http://www.heritage.org/research/reports/2014/04/unfounded-fund-yet-another-epa-model-not-ready-for-the-big-game. See also Kevin D. Dayaratna and David W. Kreutzer, ""Loaded DICE: An EPA Model Not Ready for the Big Game,"" Heritage Foundation Backgrounder No. 2860, November 21, 2013, http://www.heritage.org/research/reports/2013/11/loaded-dice-an-epa-model-not-ready-for-the-big-game.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,0,0,['5.1'],[]
501,Now the issue is front and center again because of Kennedy and the extended search by Florida Gov. Charlie Crist (R) to fill the seat vacated by Mel Martinez (R)a seat Crist himself is seeking in the November 2010 election.,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
47,"Pelejero et al . report ""there is no notable trend toward lower ?? 11 B values"" over the 300-year period investigated. Instead, they say that ""the dominant feature of the coral ?? 11 B record is a clear interdecadal oscillation of pH, with ?? 11 B values ranging between 23 and 25 per mil (7.9 and 8.2 pH units),"" which ""is synchronous with the Interdecadal Pacific Oscillation."" Furthermore, they calculated changes in aragonite saturation state from the Flinders pH record that varied between ~3 and 4.5, which values encompass ""the lower and upper limits of aragonite saturation state within which corals can survive."" Despite this fact, they report that ""skeletal extension and calcification rates for the Flinders Reef coral fall within the normal range for Porites and are not correlated with aragonite saturation state or pH ."" What it means",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,2,"['2.1', '3.2']",['3.2']
406,"Even if McCarthy makes it, the agency will still be short on Senate-confirmed leaders for its air and general counsel offices, among others, which many agency-watchers say could hamper progress on new regulations.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
82,"Despite its oft-quoted ""likely mostly"" conclusion mentioned earlier, the NRC was also quite clear in expressing the extent of the uncertainty remaining in the science when it comes to assessing the influence of humans on the climate.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,0,['5.1'],[]
39,Keep up the awesome works guys I've included you guys to my blogroll.,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
378,"A short two weeks laterI wrotea post about record cold in the US in 2014, and find out that the US has shrunk down to 1/2 of 1 percent of the Earths Surface",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,2,2,"['1.3', '1.4']",['1.3']
600,"All the while, the Obama administration is crippling Americas future economic growth with these regulations while our economic competitors forge ahead at making energy prices predictable, cheap and attractive for doing business.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,1,1,1,"['4.1', '4.2', '4.4']","['4.1', '4.2']"
171,"It was a hot July afternoon 38 years ago, nearly 92 degrees, when Teamsters president and labor icon Jimmy Hoffa is said to have opened the rear door of a 1975 maroon Mercury in the parking lot of the Machus Red Fox restaurant, in Bloomfield Hills, Mich., and climbed in.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
237,"Thanks, it is! Very reasonable (and conservative) estimates... unbelievable that these rules would be rolled back. Our nation needs better regulatory resiliency.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
664,"Case in point: Mike Pence, our usually unobtrusive vice president who last week drew headlines for hiring a personal lawyer in wake of the Russia probe.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
238,"As you can imagine, I’ve been getting a lot of teasing from my NRDC colleagues about my enthusiasm over Jessica Alba. (Ha! They’re all just jealous!) But it is certainly true that I love Jessica Alba:",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
636,"As a part of President Obama's Climate Action Plan announced last June, these Hubs will be a clearinghouse of information and provide science-based knowledge and practical tools to agriculture stakeholders. These seven regional hubs, and three sub-hubs, will look at region-specific agriculture risks and ways to adapt, shift and mitigate the increasing effects of a climate change. They will help farmers, ranchers, and forest owners adapt to a new climate brought on by climate change.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
642,"Bernie McCune holds degrees in both engineering and biology and has worked with both the National Oceanic and Atmospheric Agency and NASA's Goddard Space Flight Center. ""Hansen admitted there is still some question,"" McCune said. ""But, his presentation was mostly political and didn't prove that CO2 is the problem; it didn't show that humans had anything to do with it.""",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,2,"['2.1', '2.2', '5.1', '5.2', '5.3']",['2.1']
130,"As reported by the Daily Caller News Foundation, Smith said: ""It is this committee's oversight role to ensure that federal science agencies are transparent and accountable to the taxpayers who fund their research."" He added: ""Americans are tired of research conducted behind closed doors where they only see cherry-picked conclusions, not the facts.""",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,0,0,"['5.1', '5.2', '5.3']",[]
214,"Via Tom Nelson , this guy is certainly a fine example of enlightened scientific discourse:",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
290,"“I have deep roots in the state,” she said. “Our house was right on the water and I was always off exploring the nearby salt marshes and sea-grass beds.”",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
262,"We are also told that only 5% of the original sample responses were climate scientists , so if we pragmatically apply those proportions we end up with just 141 from the US, 9 from Canada and just 6 from 21 countries around the world, hardly a global consensus.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,2,['5.1'],['5.1']
545,That will slow down progress at a time when there isn’t a moment to lose.,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,['4.4'],[]
275,"The highest recent rate of warming based on its linear trend occurred during the 157-month period that ended about 2004, but warming trends have dropped drastically since then. There was a similar drop in the 1940s, and as youll recall, global surface temperatures remained relatively flat from the mid-1940s to the mid-1970s. Also note that the early-1970s was the last time there had been a 157-month period without global warmingbefore recently.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,2,"['1.4', '2.1']",['1.4']
440,IPCC Third Assessment Report Climate Change 2001 Complete online versions | GRID-Arendal Publications Other,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
669,"The simple reality is that currency does and always will rule all avenues of life. Has anyone checked on how much is the cost to die; most of us who live paycheck to paycheck could not afford to die without fear of putting our family on the streets. The grim reality is that the insurance companies, the real estate investors, construction companies and top officials stand to lose money if these problems were solved. The best I can say is make sure that you take care of your family the best you know how, and always be prepared for the worst.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,"['4.1', '4.3', '4.4', '4.7']",[]
28,"As for combined Arctic and Antarctic ice, there is always a natural balancing act going between the two. There has been a lot of recent media attention directed to overall melting conditions in the northern ice cap region which is attributed to global warming. The cause is that the Atlantic Ocean has been in its multi-decadal warming phase. Meanwhile, the southern ice cap has increased to record levels.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,2,"['1.1', '1.2', '2.1']","['1.1', '2.1']"
391,"""You're asking us to impose billions of dollars of cost on this economy and you won't answer the simple question of whether (temperature around the world is increasing faster than predicted) is accurate or not?"" Sessions responded.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,1,1,"['4.1', '5.1']",['4.1']
496,realities and the charge popular among the president's political opponents that he views America as a declining power.,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
650,TIME SERIES TROPICAL AND EXTRATROPICAL SEA SURFACE TEMPERATURE,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
310,"NRDC, along with Canadian partner the Pembina Institute, has expressed its concern to the Smithsonian that the exhibit will not present a complete picture of the devastating environmental consequences of mining and drilling Alberta's boreal forests and wetlands for the underlying tar sands oil. The exhibit is being sponsored by the Alberta provincial government and many of Canada's biggest energy companies, whose champions also are in Washington this week to promote U.S. investment in Canadian tar sands oil development.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,"['4.1', '5.2']",[]
471,"The Audi ad tells preening, greener-than-thou progressives 'here is the car for you.' At the same time, it lampoons the authoritarianism of green busybodies, allowing the rest of us to admire the car's mpg rating without feeling we have to identify with Al Gore or the Sierra Club.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,2,['5.2'],['5.2']
343,LIMITATION OF LIABILITY,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
546,"Now, as I'm sure people will argue, not everyone can do this. If predictions of strong sea-level rise come to pass, low-lying areas, many of them in poor countries, will be inundated, potentially leading to mass exodus. The same is true if desert areas become sharply dryer.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,['1.6'],[]
5,"We’re doing this by working at the grassroots, helping communities on projects that range from building biogas digesters (so families can have clean, efficient fuel for cooking and light), to teaching farmers how to grow their food using less water and fertilizer, to developing local sources of solar power. The potential for this kind of work to mitigate climate change, while supporting development and food security, is enormous.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
117,"As much of the northern hemisphere last week froze under the snows of the fourth unusually cold winter in a row, our ministers, led by David Cameron and Chris Huhne, the Climate Change Secretary, laid out a blueprint that promises to inflict on Britain a social and economic catastrophe unique in the world. They chose this moment to announce what Mr Huhne called ?a seismic shift? in Britain?s energy policy, the purpose of which, according to Mr Cameron, is to replace our ?clapped-out? electricity supplies by making Britain ?the greenest economy in the world?.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,1,2,"['1.3', '4.1', '4.2', '4.4']","['1.3', '4.1', '4.2']"
484,"Similar to the New York-Philadelphia World Series, it was a night filled with cheering, catcalls and controversy. But unlike the recently concluded baseball contest, residents of both cities could lose if their watersheds are not protected from the multiple threats posed by industrial gas drilling in the Marcellus Shale.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
575,"In Praise of CO2: ""Earth is the Greenest its been in Decades, Perhaps in Centuries' Written by Marc Morano",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,0,['3.3'],[]
221,"As a result, an energy-saving light bulb that complies with federal standards is now available for every socket in America.",ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
255,Sited at a radar station with waste heat exhaust systems clearly visible,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,['5.1'],[]
50,NRO's Manzi Mischaracterizes Global Warming Debate,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,['5.2'],[]
640,"Such failed projections should come as no great surprise. As the IPCC's own 2001 Assessment Report concludes: ""The climate system is a coupled non-linear chaotic system, and therefore the long-term prediction of future climate states is not possible.""",ty_pham-swann@brown.edu,william_kattrup@brown.edu,2,2,2,"['5.1', '5.4']",['5.1']
690,Ethics Helpline,ty_pham-swann@brown.edu,william_kattrup@brown.edu,0,0,0,[],[]
